ano_lancamento,mes_seno,mes_cos,duracao,orcamento,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,log_receita
2023,1.2246467991473532e-16,-1.0,103,246000000.0,6.548164983164984,6.550000000000001,6.4,6.550000000000001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.10467428527164
2010,-0.8660254037844384,-0.5000000000000004,103,82000000.0,6.328968253968255,6.4,6.3690476190476195,6.4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18.699461894359434
2022,-1.0,-1.8369701987210297e-16,107,3000000.0,6.345013914656773,6.1,6.4,6.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.65746301376423
2022,0.49999999999999994,0.8660254037844387,102,12000000.0,6.3613756613756625,6.4,6.4,6.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,18.99922859142316
2023,0.49999999999999994,-0.8660254037844387,93,86203077.0,6.35439393939394,6.766666666666667,6.4,6.766666666666667,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,16.412124539693448
2011,1.0,6.123233995736766e-17,117,80000000.0,6.1981922398589075,5.8999999999999995,6.4,5.8999999999999995,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18.533570302909588
2010,-0.5000000000000004,0.8660254037844384,94,500000.0,6.400000000000001,6.575,6.4,6.575,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14.837310956934203
2023,0.8660254037844387,-0.4999999999999998,97,244940000.0,6.400000000000001,6.4,6.4,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.087198708860605
2021,-0.5000000000000004,0.8660254037844384,109,87000000.0,6.452083333333334,6.4,6.4,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.847132014472425
2021,0.49999999999999994,0.8660254037844387,109,133400000.0,6.446354166666667,6.4,6.4,6.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.547296169562255
2010,1.0,6.123233995736766e-17,104,20000000.0,6.454444444444444,6.4,6.4,6.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.992763102672388
2017,0.49999999999999994,-0.8660254037844387,122,97000000.0,6.391746031746032,6.753846153846154,6.4,6.753846153846154,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.082954780894305
2017,-0.8660254037844384,-0.5000000000000004,136,180000000.0,6.306970899470901,6.433333333333334,6.4,6.433333333333334,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.97959178186766
2010,-0.4999999999999997,-0.8660254037844388,108,200000000.0,6.432199064552006,6.483333333333333,6.4,6.483333333333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.04040167344346
2010,-0.4999999999999997,-0.8660254037844388,108,3000000.0,6.432199064552006,6.483333333333333,6.4,6.483333333333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-inf
2010,-2.4492935982947064e-16,1.0,108,200000000.0,6.421362433862435,6.483333333333333,6.4,6.483333333333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,20.04040167344346
2010,-2.4492935982947064e-16,1.0,108,3000000.0,6.421362433862435,6.483333333333333,6.4,6.483333333333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-inf
2010,-0.8660254037844384,-0.5000000000000004,108,200000000.0,6.436626984126985,6.483333333333333,6.4,6.483333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.04040167344346
2010,-0.8660254037844384,-0.5000000000000004,108,3000000.0,6.436626984126985,6.483333333333333,6.4,6.483333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-inf
2023,1.0,6.123233995736766e-17,129,111400000.0,6.512400793650794,6.4,6.4,6.4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20.162007644168916
2014,0.49999999999999994,-0.8660254037844387,123,160000000.0,6.482658730158731,6.575,6.4,6.575,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.61040859821987
2014,0.49999999999999994,-0.8660254037844387,123,125000000.0,6.482658730158731,6.575,6.4,6.575,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.268865522357796
2014,1.2246467991473532e-16,-1.0,123,160000000.0,6.345370370370372,6.575,6.4,6.575,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.61040859821987
2014,1.2246467991473532e-16,-1.0,123,125000000.0,6.345370370370372,6.575,6.4,6.575,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.268865522357796
2014,-0.5000000000000004,0.8660254037844384,123,160000000.0,6.400000000000001,6.575,6.4,6.575,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,19.61040859821987
2014,-0.5000000000000004,0.8660254037844384,123,125000000.0,6.400000000000001,6.575,6.4,6.575,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,19.268865522357796
2015,-0.8660254037844386,0.5000000000000001,93,28600000.0,6.3916666666666675,6.4,6.4,6.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.67166361591214
2014,-0.4999999999999997,-0.8660254037844388,89,40000000.0,6.352162698412699,6.433333333333334,6.4,6.433333333333334,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.465070260260347
2016,-2.4492935982947064e-16,1.0,92,125000000.0,6.332407407407408,6.2749999999999995,6.4,6.2749999999999995,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,19.383920944410253
2019,-0.8660254037844384,-0.5000000000000004,121,40000000.0,6.460443121693122,6.483333333333333,6.4,6.483333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.57742642227772
2014,-1.0,-1.8369701987210297e-16,97,25000000.0,6.3236772486772495,6.4,6.4,6.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.53708273040711
2015,0.49999999999999994,-0.8660254037844387,130,170000000.0,6.307222222222222,7.133333333333333,6.4,7.133333333333333,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.774864743926614
2020,0.8660254037844387,-0.4999999999999998,119,34000000.0,6.464703583453584,6.483333333333333,6.4,6.483333333333333,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.43381680503495
2019,0.8660254037844386,0.5000000000000001,99,9000000.0,6.33388888888889,6.1000000000000005,6.4,6.1000000000000005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.731871975459384
2019,-0.8660254037844384,-0.5000000000000004,99,9000000.0,6.2602777777777785,6.1000000000000005,6.4,6.1000000000000005,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,18.731871975459384
2019,-1.0,-1.8369701987210297e-16,99,9000000.0,6.3450000000000015,6.1000000000000005,6.4,6.1000000000000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.731871975459384
2015,0.49999999999999994,-0.8660254037844387,115,29000000.0,6.340046296296297,5.575,6.4,5.575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19.10417874816964
2022,-1.0,-1.8369701987210297e-16,113,55197530.0,6.340277777777779,6.4,6.4,6.4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.332940350702728
2022,0.8660254037844386,0.5000000000000001,123,47220616.4,6.513930976430977,7.3,6.4,7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.644997807964046
2012,0.49999999999999994,-0.8660254037844387,83,65000000.0,6.375833333333334,6.4,6.4,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.41596742718635
2014,1.0,6.123233995736766e-17,132,66000000.0,6.583981481481482,6.4,6.4,6.4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.608008480774267
2022,-1.0,-1.8369701987210297e-16,126,115000000.0,6.3825,6.4,6.4,6.4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20.060326764412174
2022,-0.8660254037844384,-0.5000000000000004,105,147000000.0,6.53973063973064,6.4,6.4,6.4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,20.458306739469336
2019,-0.8660254037844386,0.5000000000000001,99,108200000.0,6.408564814814816,6.65,6.4,6.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.012402350763068
2021,-0.8660254037844386,0.5000000000000001,127,175200000.0,6.355555555555556,6.4,6.4,6.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19.789819874476912
2015,1.2246467991473532e-16,-1.0,91,74000000.0,6.57770061728395,6.908333333333333,6.4,6.908333333333333,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,20.497767583599526
2020,0.8660254037844386,0.5000000000000001,118,97000000.0,6.368452380952381,5.800000000000001,6.4,5.800000000000001,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,20.152615102231906
2016,1.0,6.123233995736766e-17,146,40000000.0,6.494907407407408,6.666666666666667,6.4,6.666666666666667,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,16.827146308849656
2015,-1.0,-1.8369701987210297e-16,84,118600000.0,6.377976190476191,6.4,6.4,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.477000636228894
2011,-0.8660254037844386,0.5000000000000001,106,30000000.0,6.388888888888889,6.859999999999999,6.4,6.859999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16.864997067958637
2011,-0.8660254037844384,-0.5000000000000004,106,30000000.0,6.467438271604938,6.859999999999999,6.4,6.859999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16.864997067958637
2017,1.0,6.123233995736766e-17,107,86000000.0,6.349814814814816,6.4,6.4,6.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19.88541020528963
2013,0.49999999999999994,-0.8660254037844387,112,15000000.0,6.3785184024877015,6.483333333333333,6.4,6.483333333333333,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.337868138237827
2013,0.49999999999999994,-0.8660254037844387,112,850000.0,6.3785184024877015,6.483333333333333,6.4,6.483333333333333,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-inf
2016,1.2246467991473532e-16,-1.0,129,90000000.0,6.617676767676768,6.5,6.6,6.5,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19.339487413542777
2010,-0.4999999999999997,-0.8660254037844388,107,40000000.0,6.441164799253034,6.4,6.4,6.4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.953505733051188
2012,1.0,6.123233995736766e-17,86,70000000.0,6.423478835978837,6.433333333333334,6.4,6.433333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.076797982904335
2021,-0.8660254037844384,-0.5000000000000004,115,110200000.0,6.311997354497355,6.228571428571429,6.4,6.228571428571429,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.700632265425497
2018,-2.4492935982947064e-16,1.0,85,75000000.0,6.451058201058202,6.4,6.4,6.4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,19.87317052813079
2021,0.49999999999999994,0.8660254037844387,99,87300000.0,6.414814814814815,6.4,6.4,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.737755315877145
2022,-0.8660254037844386,0.5000000000000001,115,22000000.0,6.313425925925927,6.18,6.4,6.18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.57201314245243
2010,0.49999999999999994,0.8660254037844387,119,55000000.0,6.12577380952381,6.4,6.233333333333333,6.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.61340649049333
2015,-2.4492935982947064e-16,1.0,101,7938531.4,6.36425925925926,6.4,6.4,6.4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.56131545561362
2010,0.8660254037844387,-0.4999999999999998,99,36000000.0,6.240570175438597,5.7,6.257142857142857,5.7,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,17.296640751151717
2011,-0.8660254037844384,-0.5000000000000004,108,40000000.0,6.450648148148149,6.2,6.4,6.2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.443943966438496
2017,0.8660254037844386,0.5000000000000001,108,2900000.0,6.366666666666667,6.4,6.4,6.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13.240441220549224
2017,0.8660254037844386,0.5000000000000001,108,50517862.6,6.440000000000001,6.4,6.4,6.4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.358687138527465
2013,-1.0,-1.8369701987210297e-16,119,38000000.0,6.284166666666668,6.4,6.4,6.4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.83040422403751
2013,-0.4999999999999997,-0.8660254037844388,90,125687.0,6.4119708994709,6.4,6.4,6.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.379791047335306
2012,0.49999999999999994,-0.8660254037844387,95,15000000.0,6.499118566618567,6.35,6.4,6.35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.08165418262631
2018,1.0,6.123233995736766e-17,95,1832000.0,6.411111111111112,6.4,6.4,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.68807531502413
2013,-0.8660254037844384,-0.5000000000000004,129,26000000.0,6.205452172096909,5.933333333333334,6.4,5.933333333333334,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17.676859234070054
2012,-1.0,-1.8369701987210297e-16,131,45000000.0,6.344907407407408,6.633333333333333,6.4,6.633333333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.635145507811544
2010,-0.8660254037844384,-0.5000000000000004,100,130000000.0,6.42638888888889,6.4,6.4,6.4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.779596258695236
2011,-0.5000000000000004,0.8660254037844384,116,70000000.0,6.281851851851852,6.4,6.305,6.4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.343845938865492
2013,-1.0,-1.8369701987210297e-16,96,135000000.0,6.304542633292634,6.300000000000001,6.4,6.300000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.93813898286502
2012,0.49999999999999994,-0.8660254037844387,110,12000000.0,6.43888888888889,6.4,6.4,6.4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.6349460659874
2022,1.0,6.123233995736766e-17,87,107400000.0,6.400000000000001,6.4,6.4,6.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19.766228888376713
2015,0.8660254037844387,-0.4999999999999998,101,8500000.0,6.347486772486773,6.133333333333333,6.4,6.133333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.217365975946596
2019,-1.0,-1.8369701987210297e-16,149,40000000.0,6.415277777777779,6.7,6.4,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.928368848149209
2010,0.49999999999999994,0.8660254037844387,100,19000000.0,6.414503367003367,6.4,6.4,6.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.592367253032968
2013,-0.4999999999999997,-0.8660254037844388,150,225000000.0,6.42317891803186,6.666666666666667,6.4,6.666666666666667,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18.839706953047532
2021,-0.4999999999999997,-0.8660254037844388,118,15000000.0,6.098139129389129,6.800000000000001,5.872916666666667,6.800000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99071672162849
2017,1.0,6.123233995736766e-17,120,30000000.0,6.319126984126984,6.4,6.4,6.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,16.410729164281655
2015,0.8660254037844387,-0.4999999999999998,137,50000000.0,6.431481481481482,6.433333333333334,6.4,6.433333333333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.523916029066498
2012,-0.5000000000000004,0.8660254037844384,105,42000000.0,6.28425925925926,6.033333333333334,6.4,6.033333333333334,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.515915301365617
2014,-0.5000000000000004,0.8660254037844384,104,17000000.0,6.373148148148149,6.1,6.4,6.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.256489031405025
2012,0.8660254037844387,-0.4999999999999998,101,25000000.0,6.345515873015874,5.5,6.4,5.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.793112630681204
2013,-2.4492935982947064e-16,1.0,105,19200000.0,6.342297979797981,6.4,6.4,6.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.00489679189645
2017,1.0,6.123233995736766e-17,98,5000000.0,6.298359788359789,6.4,6.4,6.4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.550072431346877
2011,0.49999999999999994,0.8660254037844387,99,20000000.0,6.4714285714285715,6.1,6.4,6.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.858321274625059
2014,-0.8660254037844386,0.5000000000000001,103,9000000.0,6.372592592592593,6.033333333333334,6.4,6.033333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.053613755026415
2015,1.2246467991473532e-16,-1.0,90,18000000.0,6.297222222222223,6.4,6.4,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-inf
2010,0.8660254037844386,0.5000000000000001,98,24000000.0,6.39393762183236,6.966666666666666,6.4,6.966666666666666,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.685225571857867
2022,0.49999999999999994,0.8660254037844387,115,88600000.0,6.407407407407408,6.4,6.4,6.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.77857179440801
2022,-0.8660254037844386,0.5000000000000001,105,59960000.0,6.421111111111112,6.4,6.4,6.4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,19.91444332498138
2022,-1.0,-1.8369701987210297e-16,103,96200000.0,6.384828042328043,6.4,6.4,6.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.89879977120016
2019,-1.0,-1.8369701987210297e-16,97,65000000.0,6.424364478114478,6.4,6.4,6.4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,18.71004027710098
2018,0.49999999999999994,-0.8660254037844387,110,25840900.0,6.272222222222222,5.85,6.4,5.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,14.875587859099854
2010,1.2246467991473532e-16,-1.0,102,17998800.0,6.410839947089948,6.4,6.4,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.147438498300723
2013,0.49999999999999994,0.8660254037844387,120,139000000.0,6.5340458152958165,6.16,6.4,6.16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.62270330991468
2021,-1.0,-1.8369701987210297e-16,102,100000000.0,6.47097582972583,7.133333333333333,6.4,7.133333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.728640423183506
2015,-0.8660254037844384,-0.5000000000000004,134,12000000.0,6.296464646464647,6.2153846153846155,6.4,6.2153846153846155,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,15.148745456138375
2010,-0.4999999999999997,-0.8660254037844388,96,21800000.0,6.484861111111112,6.4,6.4,6.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.463128531346996
2010,1.0,6.123233995736766e-17,96,830001.4,6.454545454545456,6.4,6.4,6.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.730903168067314
2013,-0.8660254037844386,0.5000000000000001,104,1030064.0,6.428054353054353,6.4,6.4,6.4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18.13805271958164
2017,-0.8660254037844386,0.5000000000000001,112,35000000.0,6.409848484848486,6.4,6.4,6.4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17.748964212740603
2019,1.2246467991473532e-16,-1.0,86,80000000.0,6.471058201058202,6.475,6.425000000000001,6.475,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,19.785047217324895
2017,-0.4999999999999997,-0.8660254037844388,120,118800000.0,6.479629629629631,6.4,6.4,6.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.739817680525714
2020,0.8660254037844387,-0.4999999999999998,113,48780000.0,6.3916666666666675,6.4,6.4,6.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.690939465515699
2012,0.8660254037844387,-0.4999999999999998,110,26000000.0,6.430717592592592,5.833333333333333,6.4,5.833333333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.643242576122066
2019,-0.4999999999999997,-0.8660254037844388,119,15600000.0,6.635648148148149,6.800000000000001,6.4,6.800000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.265262754160307
2021,0.8660254037844386,0.5000000000000001,123,20000000.0,6.5166666666666675,6.433333333333334,6.4,6.433333333333334,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.914122846632385
2018,0.8660254037844386,0.5000000000000001,97,9500000.0,6.286157407407408,6.133333333333333,6.4,6.133333333333333,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-inf
2012,-0.8660254037844384,-0.5000000000000004,99,33000000.0,6.401960784313726,6.266666666666667,6.4,6.266666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.331470809263074
2016,-0.4999999999999997,-0.8660254037844388,76,3500000.0,6.536574074074075,6.425000000000001,6.425000000000001,6.425000000000001,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.873883803452202
2010,-1.0,-1.8369701987210297e-16,107,117800000.0,6.4,6.4,6.4,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.127988083731207
2010,0.49999999999999994,-0.8660254037844387,107,4000000.0,6.505555555555556,6.4,6.4,6.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.432288414992733
2012,-2.4492935982947064e-16,1.0,95,105000000.0,6.398487394957984,6.800000000000001,6.4,6.800000000000001,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19.347414034949313
2014,-0.8660254037844386,0.5000000000000001,108,116500000.0,6.389219576719577,6.2,6.4,6.2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.900897682967837
2013,-2.4492935982947064e-16,1.0,97,4000000.0,6.421666666666669,6.4,6.4,6.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.901267018348765
2015,-0.8660254037844384,-0.5000000000000004,120,3000000.0,6.41388888888889,6.65,6.4,6.65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.74787335538237
2014,1.2246467991473532e-16,-1.0,112,160000000.0,6.79111111111111,6.4,6.75,6.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,20.48502242819194
2014,1.2246467991473532e-16,-1.0,112,20000000.0,6.79111111111111,6.4,6.75,6.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,19.422993807557397
2014,1.0,6.123233995736766e-17,112,160000000.0,6.675603886853887,6.4,6.75,6.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20.48502242819194
2014,1.0,6.123233995736766e-17,112,20000000.0,6.675603886853887,6.4,6.75,6.4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19.422993807557397
2014,0.8660254037844386,0.5000000000000001,112,160000000.0,6.679843304843305,6.4,6.75,6.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20.48502242819194
2014,0.8660254037844386,0.5000000000000001,112,20000000.0,6.679843304843305,6.4,6.75,6.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19.422993807557397
2014,0.49999999999999994,0.8660254037844387,112,160000000.0,6.720032051282051,6.4,6.75,6.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20.48502242819194
2014,0.49999999999999994,0.8660254037844387,112,20000000.0,6.720032051282051,6.4,6.75,6.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19.422993807557397
2017,1.2246467991473532e-16,-1.0,120,32679734.0,6.529259259259259,6.65,6.4,6.65,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,15.092969311759635
2019,-1.0,-1.8369701987210297e-16,111,53012938.0,6.405877192982457,6.233333333333333,6.4,6.233333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.359086263817467
2019,-1.0,-1.8369701987210297e-16,111,30000000.0,6.405877192982457,6.233333333333333,6.4,6.233333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.74601237514228
2019,1.2246467991473532e-16,-1.0,111,53012938.0,6.430618686868687,6.233333333333333,6.4,6.233333333333333,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,18.359086263817467
2019,1.2246467991473532e-16,-1.0,111,30000000.0,6.430618686868687,6.233333333333333,6.4,6.233333333333333,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,16.74601237514228
2019,1.2246467991473532e-16,-1.0,111,53012938.0,6.369444444444445,6.233333333333333,6.4,6.233333333333333,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18.359086263817467
2019,1.2246467991473532e-16,-1.0,111,30000000.0,6.369444444444445,6.233333333333333,6.4,6.233333333333333,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16.74601237514228
2021,-2.4492935982947064e-16,1.0,78,111000000.0,6.4615740740740755,6.4,6.4,6.4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,20.247618819618882
2010,0.8660254037844386,0.5000000000000001,92,52000000.0,6.321527777777779,6.233333333333333,6.4,6.233333333333333,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17.074489503063923
2014,-2.4492935982947064e-16,1.0,102,7000000.0,6.323617724867725,5.95,6.35,5.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.198057058714024
