ano_lancamento,mes_seno,mes_cos,duracao,orcamento,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,categoria_lucro
2023,-0.4999999999999997,-0.8660254037844388,107,244940000.0,6.048716577540106,5.5,6.266666666666667,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2023,-0.8660254037844386,0.5000000000000001,93,114600000.0,5.61654761904762,5.975,5.4,5.975,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2023,0.49999999999999994,-0.8660254037844387,93,223940000.0,5.719805194805195,5.975,5.4,5.975,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2010,-0.8660254037844386,0.5000000000000001,90,17000000.0,5.644444444444444,5.45,5.5,5.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro médio
2023,1.0,6.123233995736766e-17,105,45860000.0,5.787929894179895,5.5,5.5,5.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2023,0.49999999999999994,0.8660254037844387,105,67800000.0,5.572222222222222,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2012,1.2246467991473532e-16,-1.0,116,70000000.0,5.701543209876544,6.316666666666666,5.5,6.316666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2022,-1.0,-1.8369701987210297e-16,167,22000000.0,5.815879629629629,5.85,5.5,5.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2022,-2.4492935982947064e-16,1.0,115,98400000.0,5.716666666666667,5.5,5.5,5.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2022,1.0,6.123233995736766e-17,115,84200000.0,5.90791847041847,5.5,5.575,5.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2010,-0.8660254037844384,-0.5000000000000004,88,24000000.0,5.744722222222221,6.16,5.5,6.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lucro médio
2017,1.2246467991473532e-16,-1.0,116,60000000.0,5.662416457811195,6.033333333333334,5.5,6.033333333333334,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2012,-0.5000000000000004,0.8660254037844384,115,120000000.0,5.467962962962963,6.7250000000000005,5.335,6.7250000000000005,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,Lucro alto
2021,-0.8660254037844386,0.5000000000000001,105,20000000.0,5.870382996632997,6.325,6.0,6.325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2023,0.49999999999999994,0.8660254037844387,117,157600000.0,5.902314814814815,5.5,5.866666666666667,5.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2019,-0.8660254037844386,0.5000000000000001,104,20700000.0,6.107407407407408,6.666666666666667,5.833333333333334,6.666666666666667,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Prejuízo
2016,0.8660254037844386,0.5000000000000001,94,54200004.0,5.79047619047619,5.5,5.5,5.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2021,0.8660254037844387,-0.4999999999999998,88,5000000.0,5.584890572390573,5.5,5.5,5.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Prejuízo
2021,0.8660254037844386,0.5000000000000001,109,10000000.0,5.610555555555556,5.566666666666666,5.5,5.566666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2021,-0.4999999999999997,-0.8660254037844388,109,10000000.0,5.669444444444445,5.566666666666666,5.5,5.566666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2021,-0.8660254037844384,-0.5000000000000004,106,105800000.0,5.92391835016835,6.627272727272728,5.6,6.627272727272728,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lucro alto
2022,-0.8660254037844386,0.5000000000000001,89,95300000.0,5.675000000000001,5.525,5.5,5.525,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Lucro alto
2022,0.8660254037844386,0.5000000000000001,116,85000000.0,5.669444444444445,5.5,5.5,5.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2022,1.2246467991473532e-16,-1.0,106,102800000.0,5.8938461538461535,7.040000000000001,5.6375,7.040000000000001,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lucro alto
2011,-0.8660254037844384,-0.5000000000000004,114,200000000.0,6.011698717948718,6.18,5.5,6.18,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Lucro médio
2014,0.8660254037844386,0.5000000000000001,105,80000000.0,5.758148148148148,5.5600000000000005,5.5,5.5600000000000005,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Lucro médio
2019,-1.0,-1.8369701987210297e-16,101,126800000.0,5.630714285714285,5.5,5.5,5.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2012,-0.5000000000000004,0.8660254037844384,101,6900000.0,5.659444444444444,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2018,0.49999999999999994,0.8660254037844387,102,45000000.0,5.859309671809672,5.5,5.5,5.5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Prejuízo
2018,0.8660254037844386,0.5000000000000001,108,102800000.0,6.012222222222222,6.6,5.716666666666667,6.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro alto
2022,0.49999999999999994,-0.8660254037844387,111,135159000.0,5.7138888888888895,5.5,5.525,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2014,1.0,6.123233995736766e-17,102,95000000.0,5.876269841269842,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro médio
2020,-0.8660254037844384,-0.5000000000000004,116,17000000.0,5.646296296296296,6.55,5.5,6.55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2021,-1.0,-1.8369701987210297e-16,103,83600000.0,5.506481481481482,5.875,5.5,5.825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2010,-2.4492935982947064e-16,1.0,98,100000000.0,5.911944444444444,6.05,5.5,6.05,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2020,-0.8660254037844384,-0.5000000000000004,87,5000000.0,5.691666666666666,5.5,5.5,5.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Lucro médio
2010,-0.8660254037844384,-0.5000000000000004,99,25000000.0,5.680555555555555,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Lucro médio
2021,-0.8660254037844384,-0.5000000000000004,110,103000000.0,5.647288359788359,5.5,5.5,5.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2015,0.49999999999999994,0.8660254037844387,107,60000000.0,5.8078517316017315,5.8,5.5,5.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Prejuízo
2019,0.49999999999999994,-0.8660254037844387,109,82000000.0,5.940952380952381,5.5,5.965,5.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2018,0.8660254037844386,0.5000000000000001,89,5500000.0,5.723425925925927,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro médio
2011,1.0,6.123233995736766e-17,86,17000000.0,5.6742283950617285,5.95,5.5,5.95,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Lucro médio
2015,-0.8660254037844386,0.5000000000000001,92,49200000.0,6.109047619047619,5.5,6.05,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro alto
2011,0.8660254037844387,-0.4999999999999998,101,750000.0,5.716666666666667,6.359999999999999,5.5,6.359999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro baixo
2018,-0.5000000000000004,0.8660254037844384,91,40000000.0,5.745395021645021,5.5,5.5,5.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2019,0.8660254037844387,-0.4999999999999998,109,20000000.0,5.752962962962963,5.5,5.5,5.5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Prejuízo
2013,-1.0,-1.8369701987210297e-16,98,10600000.0,5.6442328042328045,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Prejuízo
2016,-1.0,-1.8369701987210297e-16,107,15000000.0,5.70466049382716,5.25,5.5,5.25,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2015,-2.4492935982947064e-16,1.0,96,20000000.0,5.7,5.5,5.5,5.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2012,-1.0,-1.8369701987210297e-16,96,35000000.0,5.845472582972583,6.05,5.5,6.05,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2016,-1.0,-1.8369701987210297e-16,95,13000000.0,5.803240740740741,5.35,5.5,5.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2016,-1.0,-1.8369701987210297e-16,94,20000000.0,5.621111111111111,5.5,5.5,5.5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Prejuízo
2021,0.8660254037844386,0.5000000000000001,86,95800000.0,5.67638888888889,5.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2018,-0.5000000000000004,0.8660254037844384,88,6000000.0,5.7536375661375665,5.833333333333333,5.5,5.833333333333333,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2014,0.49999999999999994,0.8660254037844387,90,6440000.0,5.899894179894179,5.5,5.775,5.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2023,1.0,6.123233995736766e-17,93,45000000.0,5.738047619047618,5.85,5.4,5.85,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lucro médio
2020,-2.4492935982947064e-16,1.0,151,200000000.0,6.107109788359789,6.733333333333334,6.378571428571428,6.733333333333334,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Prejuízo
2016,0.8660254037844386,0.5000000000000001,127,140000000.0,5.951388888888889,5.4,5.7,5.4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Prejuízo
2017,1.2246467991473532e-16,-1.0,110,195000000.0,5.55712962962963,5.4,5.4,5.4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro alto
2017,1.2246467991473532e-16,-1.0,110,80000000.0,5.55712962962963,5.4,5.4,5.4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro alto
2017,1.2246467991473532e-16,-1.0,110,195000000.0,5.841704144620811,5.4,5.7875000000000005,5.4,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,Lucro alto
2017,1.2246467991473532e-16,-1.0,110,80000000.0,5.841704144620811,5.4,5.7875000000000005,5.4,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,Lucro alto
2014,-0.8660254037844386,0.5000000000000001,99,6500000.0,5.623333333333333,5.266666666666667,5.4,5.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro alto
2021,-1.0,-1.8369701987210297e-16,121,73000000.0,5.652086339586341,6.2,5.4,6.2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2020,1.2246467991473532e-16,-1.0,93,84600000.0,5.545138888888888,5.8,5.4,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2020,-1.0,-1.8369701987210297e-16,106,74904000.0,5.4861111111111125,5.51875,5.4,5.51875,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Prejuízo
2022,0.49999999999999994,0.8660254037844387,101,16050000.0,5.9013888888888895,6.166666666666667,5.7666666666666675,6.166666666666667,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2021,-0.4999999999999997,-0.8660254037844388,103,18000000.0,5.857175925925926,5.4,5.4750000000000005,5.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2010,-0.4999999999999997,-0.8660254037844388,100,75000000.0,5.711234567901235,5.5,5.4,5.5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Lucro médio
2021,0.8660254037844387,-0.4999999999999998,108,29000000.0,6.0173148148148154,6.6,6.039999999999999,6.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Prejuízo
2020,-1.0,-1.8369701987210297e-16,96,12000000.0,6.187054843304844,6.2,6.133333333333333,6.2,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Prejuízo
2020,1.2246467991473532e-16,-1.0,96,3000000.0,5.6720588235294125,6.2,5.4,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2021,-1.0,-1.8369701987210297e-16,87,139000000.0,5.591666666666667,5.4,5.4,5.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2020,0.49999999999999994,-0.8660254037844387,102,98400000.0,5.509567901234568,5.825,5.4,5.825,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro alto
2015,1.2246467991473532e-16,-1.0,105,37000000.0,6.062411816578485,6.25,5.821428571428571,6.25,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2019,-0.5000000000000004,0.8660254037844384,90,6500000.0,5.721481481481482,5.4,5.4,5.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2018,0.8660254037844386,0.5000000000000001,99,3500000.0,5.718888888888889,6.166666666666667,5.4,6.166666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro médio
2011,0.49999999999999994,0.8660254037844387,104,50000000.0,5.749639249639251,5.4,5.625,5.4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Prejuízo
2019,-0.8660254037844386,0.5000000000000001,115,3000000.0,5.514444444444446,5.300000000000001,5.4,5.300000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Prejuízo
2011,1.0,6.123233995736766e-17,100,42000000.0,5.796296296296297,5.6,5.8875,5.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Lucro médio
2010,0.49999999999999994,0.8660254037844387,121,120000000.0,5.830277777777779,5.4,5.550000000000001,5.4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Prejuízo
2011,0.49999999999999994,0.8660254037844387,95,40000000.0,5.636279461279461,5.4,5.4,5.4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro médio
2015,0.49999999999999994,-0.8660254037844387,133,70000000.0,5.9534576534576535,5.4,5.4,5.4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2019,-1.0,-1.8369701987210297e-16,106,39000000.0,5.564753764753765,5.74,5.4,5.74,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Lucro baixo
2019,-1.0,-1.8369701987210297e-16,106,25000000.0,5.564753764753765,5.74,5.4,5.74,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Prejuízo
2019,0.49999999999999994,0.8660254037844387,106,39000000.0,5.852019230769232,5.74,5.550000000000001,5.74,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro baixo
2019,0.49999999999999994,0.8660254037844387,106,25000000.0,5.852019230769232,5.74,5.550000000000001,5.74,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2014,0.8660254037844387,-0.4999999999999998,97,2640017.8,5.632962962962964,5.4,5.4,5.4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lucro baixo
2022,0.49999999999999994,0.8660254037844387,97,6500000.0,6.439037698412698,5.4,6.466666666666666,5.4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Prejuízo
2022,0.8660254037844386,0.5000000000000001,97,20000000.0,6.30022622439289,5.4,6.466666666666666,5.4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Prejuízo
2021,-0.8660254037844384,-0.5000000000000004,104,16000000.0,5.758320883909118,5.4,5.529999999999999,5.4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Prejuízo
2021,-0.5000000000000004,0.8660254037844384,104,127000000.0,5.707936507936507,5.4,5.35,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Lucro alto
2021,0.49999999999999994,0.8660254037844387,114,94800000.0,5.733412698412699,6.125,5.4,6.125,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lucro alto
2014,0.8660254037844386,0.5000000000000001,104,30000000.0,5.661111111111111,5.666666666666667,5.4,5.666666666666667,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Prejuízo
2011,-1.0,-1.8369701987210297e-16,103,110000000.0,5.63225749559083,5.35,5.4,5.35,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Lucro alto
2019,0.8660254037844386,0.5000000000000001,117,20000000.0,5.766259920634921,5.633333333333333,5.4,5.633333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2019,0.49999999999999994,-0.8660254037844387,93,21000000.0,5.844157848324516,5.4,5.550000000000001,5.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2015,-0.8660254037844386,0.5000000000000001,85,85200000.0,5.547222222222222,5.4,5.4,5.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2016,0.49999999999999994,-0.8660254037844387,92,18000000.0,5.756481481481482,5.4,5.4,5.4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2018,0.49999999999999994,0.8660254037844387,107,30000000.0,5.795770710770711,5.4,5.783333333333333,5.4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Prejuízo
2018,0.49999999999999994,0.8660254037844387,107,4000000.0,5.795770710770711,5.4,5.783333333333333,5.4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Prejuízo
2014,-0.5000000000000004,0.8660254037844384,90,10000000.0,5.820833333333335,5.45,5.825,5.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2021,0.49999999999999994,0.8660254037844387,93,9330400.0,5.899669312169312,5.5875,5.725,5.575,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Lucro alto
2011,0.8660254037844387,-0.4999999999999998,95,63000000.0,5.610277777777778,5.666666666666667,5.4,5.666666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Lucro médio
2021,0.8660254037844386,0.5000000000000001,103,47600000.0,5.8503703703703716,6.533333333333334,5.86,6.533333333333334,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Lucro alto
2017,-0.5000000000000004,0.8660254037844384,93,30000000.0,5.570370370370371,5.4,5.4,5.4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2018,1.0,6.123233995736766e-17,101,68800000.0,5.966851851851852,5.7,5.941666666666666,5.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2022,-1.0,-1.8369701987210297e-16,114,82000000.0,5.65888888888889,5.4,5.4,5.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2010,1.0,6.123233995736766e-17,94,28000000.0,5.632539682539683,5.4,5.4,5.4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2012,-2.4492935982947064e-16,1.0,95,15000000.0,5.598011695906433,5.4,5.4,5.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro baixo
2016,-0.5000000000000004,0.8660254037844384,91,2700000.0,5.665714285714286,5.75,5.4,5.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro baixo
2016,0.8660254037844387,-0.4999999999999998,99,29000000.0,5.9051499118165784,5.3,6.017857142857143,5.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro médio
2014,-1.0,-1.8369701987210297e-16,110,8500000.0,5.8542791005291015,6.15,5.566666666666666,6.15,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Prejuízo
2020,0.49999999999999994,-0.8660254037844387,90,2886392.4,5.430208333333334,5.4,5.4,5.4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,Prejuízo
2010,-0.8660254037844386,0.5000000000000001,85,2500000.0,5.646851851851853,5.933333333333334,5.4,5.933333333333334,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Prejuízo
2020,0.49999999999999994,-0.8660254037844387,109,50000000.0,5.7651890756302535,5.4,5.45,5.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2016,0.49999999999999994,-0.8660254037844387,92,9000000.0,5.74639850889851,5.4,5.4,5.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2011,1.2246467991473532e-16,-1.0,88,150000000.0,5.703174603174604,5.4,5.4,5.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Prejuízo
2013,-0.4999999999999997,-0.8660254037844388,91,4760000.0,5.654791666666667,5.4,5.4,5.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2017,-0.8660254037844384,-0.5000000000000004,96,118600000.0,5.676111111111112,5.2,5.4,5.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2011,-1.0,-1.8369701987210297e-16,100,1587000.0,5.809907407407407,5.4,5.725,5.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Prejuízo
2011,0.49999999999999994,0.8660254037844387,100,1587000.0,5.703571428571428,5.4,5.550000000000001,5.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2020,-0.5000000000000004,0.8660254037844384,96,10000000.0,5.673888888888889,5.75,5.741666666666667,5.75,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2018,-1.0,-1.8369701987210297e-16,96,22000000.0,5.750925925925925,5.433333333333334,5.3,5.433333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
2018,-0.5000000000000004,0.8660254037844384,96,22000000.0,5.7396031746031735,5.433333333333334,5.3,5.433333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Lucro alto
2011,-2.4492935982947064e-16,1.0,101,6000000.0,5.510251322751322,5.3,5.3,5.3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,Lucro médio
2011,1.2246467991473532e-16,-1.0,101,10000000.0,5.597916666666666,5.3,5.3,5.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2011,0.49999999999999994,-0.8660254037844387,101,119300000.0,5.541666666666666,5.3,5.3,5.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Lucro alto
2019,-0.4999999999999997,-0.8660254037844388,105,14000000.0,5.275555555555555,5.3,5.3,5.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2019,-0.4999999999999997,-0.8660254037844388,105,650000.0,5.275555555555555,5.3,5.3,5.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2019,0.8660254037844386,0.5000000000000001,105,14000000.0,5.54537037037037,5.3,5.3,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2019,0.8660254037844386,0.5000000000000001,105,650000.0,5.54537037037037,5.3,5.3,5.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Prejuízo
2019,0.8660254037844387,-0.4999999999999998,105,14000000.0,5.5969444444444445,5.3,5.3,5.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Lucro médio
2019,0.8660254037844387,-0.4999999999999998,105,650000.0,5.5969444444444445,5.3,5.3,5.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Prejuízo
2014,-1.0,-1.8369701987210297e-16,102,3000000.0,5.627676767676768,5.8,5.3,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Prejuízo
2013,-1.0,-1.8369701987210297e-16,101,80000000.0,5.8463087115937995,5.8999999999999995,5.65,5.8999999999999995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lucro alto
2012,0.49999999999999994,-0.8660254037844387,94,5000000.0,5.598412698412698,5.3,5.3,5.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lucro médio
2010,1.2246467991473532e-16,-1.0,100,26000000.0,5.7656481481481485,5.766666666666667,5.55,5.766666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Lucro médio
2017,-0.8660254037844386,0.5000000000000001,109,100000000.0,5.921388888888888,5.85,5.85,5.85,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Lucro alto
2018,-1.0,-1.8369701987210297e-16,107,88000000.0,5.874074074074073,6.35,5.525,6.35,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Lucro médio
2022,-0.8660254037844384,-0.5000000000000004,105,1000000.0,5.962962962962963,5.3,5.949999999999999,5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2022,-0.8660254037844384,-0.5000000000000004,105,1000000.0,6.011087962962963,5.3,5.949999999999999,5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Prejuízo
2019,0.8660254037844387,-0.4999999999999998,93,9000000.0,5.397222222222222,5.8,5.3,5.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lucro alto
